id,grid_code,geometry_wkt,ocean_fraction,orbit_state,datetime,product_type
BIO_S1_SCS__1S_20251121T102537_20251121T102557_T_G01_M01_C01_T007_F099_01_DJURK2,WRS-7-99,"POLYGON ((134.90384 63.034115, 136.03838 62.795555, 137.27432 63.95351, 136.10023 64.20135, 134.90384 63.034115))",1.1102230246251565e-16,descending,2025-11-21T10:25:37.117Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102435_20251121T102500_T_G01_M01_C01_T007_F096_01_DNGE1L,WRS-7-96,"POLYGON ((138.53918 66.20247, 139.76483 65.94004, 141.62181 67.29442, 140.32216 67.57516, 138.53918 66.20247))",2.220446049250313e-16,descending,2025-11-21T10:24:35.847Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102556_20251121T102616_T_G01_M01_C01_T007_F100_01_DNPXUR,WRS-7-100,"POLYGON ((133.89444 61.97092, 134.99884 61.7393, 136.12852 62.884293, 134.9866 63.124428, 133.89444 61.97092))",0.0,descending,2025-11-21T10:25:56.279Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102518_20251121T102538_T_G01_M01_C01_T007_F098_01_DJURKE,WRS-7-98,"POLYGON ((136.00566 64.099266, 137.17407 63.8526, 138.50285 65.00071, 137.29321 65.25741, 136.00566 64.099266))",-2.220446049250313e-16,descending,2025-11-21T10:25:18.153Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102615_20251121T102635_T_G01_M01_C01_T007_F101_01_DNPXQ9,WRS-7-101,"POLYGON ((132.93423 60.891422, 134.00558 60.66723, 135.0656 61.819176, 133.95413 62.052197, 132.93423 60.891422))",0.0,descending,2025-11-21T10:26:15.244Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102459_20251121T102519_T_G01_M01_C01_T007_F097_01_DJURK4,WRS-7-97,"POLYGON ((137.19008 65.156136, 138.38821 64.90192, 139.82085 66.03899, 138.58012 66.30399, 137.19008 65.156136))",0.0,descending,2025-11-21T10:24:59.190Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T095709_20251121T095730_T_G01_M01_C01_T007_F009_01_DJUQVG,WRS-7-9,"POLYGON ((-63.130627 10.025284, -63.682552 9.904625, -63.401146 8.642253, -62.850853 8.76225, -63.130627 10.025284))",0.0,ascending,2025-11-21T09:57:09.818Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102711_20251121T102732_T_G01_M01_C01_T007_F104_01_DJURTF,WRS-7-104,"POLYGON ((130.36873 57.610493, 131.35323 57.40511, 132.24995 58.59881, 131.23448 58.81063, 130.36873 57.610493))",0.0,descending,2025-11-21T10:27:11.942Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102924_20251121T102945_T_G01_M01_C01_T007_F111_01_DNGEA3,WRS-7-111,"POLYGON ((125.80893 49.849724, 126.65208 49.672382, 127.26209 50.873028, 126.40819 51.052166, 125.80893 49.849724))",2.220446049250313e-16,descending,2025-11-21T10:29:24.907Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102943_20251121T103004_T_G01_M01_C01_T007_F112_01_DNGE46,WRS-7-112,"POLYGON ((125.27042 48.727455, 126.08436 48.55595, 126.68399 49.756027, 125.84603 49.932198, 125.27042 48.727455))",0.0,descending,2025-11-21T10:29:43.876Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102809_20251121T102829_T_G01_M01_C01_T007_F107_01_DNPXJG,WRS-7-107,"POLYGON ((128.23322 54.30902, 129.15097 54.117146, 129.90619 55.300495, 128.97713 55.49461, 128.23322 54.30902))",0.0,descending,2025-11-21T10:28:09.037Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102750_20251121T102810_T_G01_M01_C01_T007_F106_01_DNPXLP,WRS-7-106,"POLYGON ((128.92511 55.414036, 129.8642 55.217762, 130.64996 56.39895, 129.69453 56.598457, 128.92511 55.414036))",0.0,descending,2025-11-21T10:27:50.071Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102731_20251121T102751_T_G01_M01_C01_T007_F105_01_DNHT3K,WRS-7-105,"POLYGON ((129.6633 56.513306, 130.6061 56.31626, 131.43773 57.492367, 130.44623 57.699375, 129.6633 56.513306))",-2.220446049250313e-16,descending,2025-11-21T10:27:31.106Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102652_20251121T102713_T_G01_M01_C01_T007_F103_01_DJURTD,WRS-7-103,"POLYGON ((131.16922 58.70567, 132.17921 58.494892, 133.13051 59.68288, 132.08794 59.90056, 131.16922 58.70567))",1.1102230246251565e-16,descending,2025-11-21T10:26:52.977Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102846_20251121T102907_T_G01_M01_C01_T007_F109_01_DJUSAO,WRS-7-109,"POLYGON ((126.94723 52.076042, 127.82479 51.89221, 128.51503 53.10774, 127.61333 53.29624, 126.94723 52.076042))",0.0,descending,2025-11-21T10:28:46.775Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103021_20251121T103042_T_G01_M01_C01_T007_F114_01_DNPY0B,WRS-7-114,"POLYGON ((124.24223 46.479263, 125.02866 46.31288, 125.576454 47.51927, 124.771286 47.68915, 124.24223 46.479263))",-2.220446049250313e-16,descending,2025-11-21T10:30:21.814Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103040_20251121T103101_T_G01_M01_C01_T007_F115_01_DJUS83,WRS-7-115,"POLYGON ((123.75245 45.340237, 124.52266 45.17694, 125.059044 46.409184, 124.2712 46.575737, 123.75245 45.340237))",0.0,descending,2025-11-21T10:30:40.587Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103118_20251121T103139_T_G01_M01_C01_T007_F117_01_DJURQL,WRS-7-117,"POLYGON ((122.84611 43.07744, 123.58746 42.919464, 124.08698 44.155758, 123.329735 44.31664, 122.84611 43.07744))",0.0,descending,2025-11-21T10:31:18.528Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103002_20251121T103023_T_G01_M01_C01_T007_F113_01_DJUS87,WRS-7-113,"POLYGON ((124.73358 47.594364, 125.53609 47.42498, 126.11563 48.65241, 125.29356 48.825447, 124.73358 47.594364))",0.0,descending,2025-11-21T10:30:02.649Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T102905_20251121T102926_T_G01_M01_C01_T007_F110_01_DNPXQE,WRS-7-110,"POLYGON ((126.37725 50.9682, 127.22536 50.790176, 127.87575 51.985126, 126.9978 52.16901, 126.37725 50.9682))",0.0,descending,2025-11-21T10:29:05.938Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103312_20251121T103333_T_G01_M01_C01_T007_F123_01_DJUS0W,WRS-7-123,"POLYGON ((120.44283 36.253704, 121.11369 36.108643, 121.530045 37.35455, 120.84757 37.501728, 120.44283 36.253704))",0.24263848302723012,descending,2025-11-21T10:33:12.363Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103215_20251121T103236_T_G01_M01_C01_T007_F120_01_DJURRG,WRS-7-120,"POLYGON ((121.59154 39.671555, 122.295715 39.52037, 122.74925 40.761917, 122.03146 40.915577, 121.59154 39.671555))",0.22116919070299768,descending,2025-11-21T10:32:15.444Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103253_20251121T103313_T_G01_M01_C01_T007_F122_01_DNPXR1,WRS-7-122,"POLYGON ((120.824005 37.40489, 121.502205 37.258564, 121.92085 38.479855, 121.22791 38.62894, 120.824005 37.40489))",0.768106481193499,descending,2025-11-21T10:32:53.586Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103156_20251121T103217_T_G01_M01_C01_T007_F119_01_DNPXX3,WRS-7-119,"POLYGON ((122.00151 40.819912, 122.72098 40.665813, 123.17718 41.882896, 122.44776 42.038666, 122.00151 40.819912))",1.1102230246251565e-16,descending,2025-11-21T10:31:56.667Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103331_20251121T103352_T_G01_M01_C01_T007_F124_01_DJUS1Q,WRS-7-124,"POLYGON ((120.07893 35.11223, 120.74039 34.96889, 121.14592 36.216045, 120.473465 36.361397, 120.07893 35.11223))",0.9339673274830803,descending,2025-11-21T10:33:31.338Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103137_20251121T103158_T_G01_M01_C01_T007_F118_01_DJURR4,WRS-7-118,"POLYGON ((122.41491 41.94358, 123.1432 41.788, 123.62628 43.026173, 122.88289 43.184513, 122.41491 41.94358))",1.1102230246251565e-16,descending,2025-11-21T10:31:37.499Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103409_20251121T103429_T_G01_M01_C01_T007_F126_01_DNGE7K,WRS-7-126,"POLYGON ((119.38072 32.838165, 120.02487 32.698006, 120.40358 33.92386, 119.74987 34.065777, 119.38072 32.838165))",1.1102230246251565e-16,descending,2025-11-21T10:34:09.484Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103447_20251121T103507_T_G01_M01_C01_T007_F128_01_DJURUU,WRS-7-128,"POLYGON ((118.70564 30.536673, 119.33556 30.399115, 119.70443 31.650743, 119.065636 31.78996, 118.70564 30.536673))",-2.220446049250313e-16,descending,2025-11-21T10:34:47.241Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103641_20251121T103701_T_G01_M01_C01_T007_F134_01_DNGE25,WRS-7-134,"POLYGON ((116.848335 23.660088, 117.43688 23.530651, 117.76017 24.763363, 117.18142 24.89056, 116.848335 23.660088))",0.046720867556648726,descending,2025-11-21T10:36:41.315Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103525_20251121T103545_T_G01_M01_C01_T007_F130_01_DJURTA,WRS-7-130,"POLYGON ((118.061356 28.243696, 118.67705 28.10884, 119.03082 29.362318, 118.40722 29.498676, 118.061356 28.243696))",0.0,descending,2025-11-21T10:35:25.198Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103603_20251121T103623_T_G01_M01_C01_T007_F132_01_DJUSC2,WRS-7-132,"POLYGON ((117.44213 25.94747, 118.044136 25.815298, 118.38464 27.070417, 117.775635 27.203953, 117.44213 25.94747))",0.0,descending,2025-11-21T10:36:03.157Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103506_20251121T103526_T_G01_M01_C01_T007_F129_01_DNPXES,WRS-7-129,"POLYGON ((118.397316 29.399492, 119.01048 29.265343, 119.37036 30.49295, 118.73621 30.631445, 118.397316 29.399492))",1.1102230246251565e-16,descending,2025-11-21T10:35:06.416Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103428_20251121T103448_T_G01_M01_C01_T007_F127_01_DNPXH5,WRS-7-127,"POLYGON ((119.04198 31.693554, 119.6789 31.554705, 120.04889 32.781647, 119.402176 32.92233, 119.04198 31.693554))",0.0,descending,2025-11-21T10:34:28.461Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T103700_20251121T103715_T_G01_M01_C01_T007_F135_01_DNGE0R,WRS-7-135,"POLYGON ((116.62927 22.816084, 117.217186 22.686743, 117.45652 23.615036, 116.865074 23.745089, 116.62927 22.816084))",0.9148380490237147,descending,2025-11-21T10:37:00.296Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T104533_20251121T104544_T_G01_M01_C01_T007_F162_01_DNGEP5,WRS-7-162,"POLYGON ((109.73136 -8.125593, 110.29102 -8.240099, 110.4698 -7.546094, 109.892975 -7.427689, 109.73136 -8.125593))",0.3824235475907285,descending,2025-11-21T10:45:33.114Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T104233_20251121T104243_T_G01_M01_C01_T007_F152_01_DJURT9,WRS-7-152,"POLYGON ((112.04911 2.884378, 112.59366 2.767587, 112.73119 3.40806, 112.18666 3.525078, 112.04911 2.884378))",0.7688376143208032,descending,2025-11-21T10:42:33.158Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T104357_20251121T104418_T_G01_M01_C01_T007_F157_01_DJUS1B,WRS-7-157,"POLYGON ((110.820816 -2.895047, 111.37057 -3.010438, 111.63708 -1.746814, 111.08882 -1.631125, 110.820816 -2.895047))",0.010047547490272368,descending,2025-11-21T10:43:57.904Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T104339_20251121T104359_T_G01_M01_C01_T007_F156_01_DO0QJF,WRS-7-156,"POLYGON ((111.07143 -1.727975, 111.61732 -1.843121, 111.88876 -0.605328, 111.34366 -0.489784, 111.07143 -1.727975))",-2.220446049250313e-16,descending,2025-11-21T10:43:39.101Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T104319_20251121T104340_T_G01_M01_C01_T007_F155_01_DJURTO,WRS-7-155,"POLYGON ((111.31003 -0.583222, 111.85638 -0.698989, 112.12451 0.564615, 111.57903 0.680741, 111.31003 -0.583222))",0.0,descending,2025-11-21T10:43:19.906Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T104300_20251121T104321_T_G01_M01_C01_T007_F154_01_DJURTW,WRS-7-154,"POLYGON ((111.55545 0.572753, 112.10108 0.456638, 112.370255 1.720191, 111.82518 1.836698, 111.55545 0.572753))",-2.220446049250313e-16,descending,2025-11-21T10:43:00.908Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T111227_20251121T111251_T_G01_M01_C01_T007_F247_01_DJUS8Q,WRS-7-247,"POLYGON ((-60.082058 -72.31407, -61.500244 -72.470695, -59.730034 -73.85761, -58.206158 -73.68952, -60.082058 -72.31407))",0.8253689219444311,ascending,2025-11-21T11:12:27.514Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T111328_20251121T111348_T_G01_M01_C01_T007_F250_01_DJUS8P,WRS-7-250,"POLYGON ((-63.553947 -69.02898, -64.78 -69.166664, -63.67646 -70.374275, -62.3817 -70.22977, -63.553947 -69.02898))",0.0,ascending,2025-11-21T11:13:28.168Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T111406_20251121T111427_T_G01_M01_C01_T007_F252_01_DJURJ4,WRS-7-252,"POLYGON ((-65.387344 -66.81287, -66.512054 -66.941315, -65.58247 -68.15766, -64.39967 -68.0237, -65.387344 -66.81287))",0.4250519421242446,ascending,2025-11-21T11:14:06.263Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T111309_20251121T111329_T_G01_M01_C01_T007_F249_01_DO29N7,WRS-7-249,"POLYGON ((-62.535145 -70.14588, -63.84384 -70.29137, -62.6437 -71.469765, -61.261223 -71.316696, -62.535145 -70.14588))",0.019774825569569,ascending,2025-11-21T11:13:09.314Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T111347_20251121T111407_T_G01_M01_C01_T007_F251_01_DO21BZ,WRS-7-251,"POLYGON ((-64.503075 -67.93489, -65.71758 -68.07213, -64.7652 -69.265625, -63.473484 -69.12099, -64.503075 -67.93489))",0.4489283421031459,ascending,2025-11-21T11:13:47.411Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045229_20251121T045249_T_G01_M01_C01_T003_F287_01_DNPMIH,WRS-3-287,"POLYGON ((18.404226 -26.95123, 17.777048 -27.062374, 18.056925 -28.29689, 18.697578 -28.18465, 18.404226 -26.95123))",0.0,ascending,2025-11-21T04:52:29.113Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045209_20251121T045230_T_G01_M01_C01_T003_F286_01_DJUPGH,WRS-3-286,"POLYGON ((18.69042 -28.086298, 18.043041 -28.19987, 18.331827 -29.457668, 18.98953 -29.34365, 18.69042 -28.086298))",-2.220446049250313e-16,ascending,2025-11-21T04:52:09.894Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045248_20251121T045308_T_G01_M01_C01_T003_F288_01_DNPMII,WRS-3-288,"POLYGON ((18.145847 -25.79883, 17.516695 -25.911503, 17.802551 -27.145, 18.430223 -27.033821, 18.145847 -25.79883))",-2.220446049250313e-16,ascending,2025-11-21T04:52:48.136Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045113_20251121T045133_T_G01_M01_C01_T003_F283_01_DNGBLR,WRS-3-283,"POLYGON ((19.478916 -31.554155, 18.817837 -31.666153, 19.10366 -32.899933, 19.79578 -32.78413, 19.478916 -31.554155))",-2.220446049250313e-16,ascending,2025-11-21T04:51:13.018Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T033045_20251121T033109_T_G01_M01_C01_T003_F029_01_DJUOIM,WRS-3-29,"POLYGON ((29.166527 33.226814, 28.51807 33.08528, 28.956617 31.642994, 29.59424 31.782494, 29.166527 33.226814))",1.0,ascending,2025-11-21T03:30:45.888Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045132_20251121T045152_T_G01_M01_C01_T003_F284_01_DNGBLB,WRS-3-284,"POLYGON ((19.2114 -30.403015, 18.542433 -30.517626, 18.839663 -31.749474, 19.51474 -31.635176, 19.2114 -30.403015))",-2.220446049250313e-16,ascending,2025-11-21T04:51:32.043Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045150_20251121T045211_T_G01_M01_C01_T003_F285_01_DJUPEC,WRS-3-285,"POLYGON ((18.959908 -29.236917, 18.300316 -29.351353, 18.592268 -30.608622, 19.2628 -30.493689, 18.959908 -29.236917))",0.0,ascending,2025-11-21T04:51:50.871Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045053_20251121T045114_T_G01_M01_C01_T003_F282_01_DNPMKJ,WRS-3-282,"POLYGON ((19.765638 -32.702133, 19.077875 -32.81727, 19.371637 -34.049923, 20.082071 -33.932476, 19.765638 -32.702133))",0.0,ascending,2025-11-21T04:50:53.991Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T032911_20251121T032931_T_G01_M01_C01_T003_F024_01_DNGALS,WRS-3-24,"POLYGON ((30.858107 27.292004, 30.246708 27.157478, 30.58303 25.926523, 31.181599 26.058384, 30.858107 27.292004))",0.0,ascending,2025-11-21T03:29:11.190Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045325_20251121T045346_T_G01_M01_C01_T003_F290_01_DJUPJI,WRS-3-290,"POLYGON ((17.654547 -23.477264, 17.035732 -23.590527, 17.314117 -24.850048, 17.941275 -24.736507, 17.654547 -23.477264))",0.0,ascending,2025-11-21T04:53:25.979Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045539_20251121T045559_T_G01_M01_C01_T003_F297_01_DJUP7X,WRS-3-297,"POLYGON ((15.909464 -15.399696, 15.328586 -15.51306, 15.596162 -16.774908, 16.182467 -16.661514, 15.909464 -15.399696))",-2.220446049250313e-16,ascending,2025-11-21T04:55:39.091Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045501_20251121T045521_T_G01_M01_C01_T003_F295_01_DJUPFA,WRS-3-295,"POLYGON ((16.403053 -17.708569, 15.810743 -17.82222, 16.080553 -19.083496, 16.679089 -18.96975, 16.403053 -17.708569))",1.1102230246251565e-16,ascending,2025-11-21T04:55:01.064Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045442_20251121T045502_T_G01_M01_C01_T003_F294_01_DJUPMX,WRS-3-294,"POLYGON ((16.650442 -18.862917, 16.052912 -18.976551, 16.324081 -20.237516, 16.928242 -20.12375, 16.650442 -18.862917))",0.0,ascending,2025-11-21T04:54:42.048Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045404_20251121T045424_T_G01_M01_C01_T003_F292_01_DJUPFQ,WRS-3-292,"POLYGON ((17.149258 -21.170671, 16.540321 -21.284338, 16.814718 -22.544619, 17.43113 -22.430748, 17.149258 -21.170671))",-2.220446049250313e-16,ascending,2025-11-21T04:54:04.016Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045306_20251121T045327_T_G01_M01_C01_T003_F289_01_DJUPGI,WRS-3-289,"POLYGON ((17.910015 -24.630114, 17.28474 -24.743397, 17.56539 -26.002457, 18.199474 -25.888857, 17.910015 -24.630114))",0.0,ascending,2025-11-21T04:53:06.960Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045423_20251121T045443_T_G01_M01_C01_T003_F293_01_DJUPLS,WRS-3-293,"POLYGON ((16.89908 -20.016909, 16.296017 -20.130547, 16.568712 -21.391178, 17.178822 -21.277372, 16.89908 -20.016909))",0.0,ascending,2025-11-21T04:54:23.033Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045345_20251121T045405_T_G01_M01_C01_T003_F291_01_DNGBC2,WRS-3-291,"POLYGON ((17.363085 -22.343658, 16.758797 -22.455217, 17.032507 -23.690746, 17.65228 -23.577509, 17.363085 -22.343658))",0.0,ascending,2025-11-21T04:53:45.194Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045520_20251121T045540_T_G01_M01_C01_T003_F296_01_DNGBOC,WRS-3-296,"POLYGON ((16.132057 -16.571224, 15.551805 -16.683447, 15.815695 -17.921091, 16.401497 -17.808832, 16.132057 -16.571224))",-2.220446049250313e-16,ascending,2025-11-21T04:55:20.275Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045636_20251121T045656_T_G01_M01_C01_T003_F300_01_DNPMDT,WRS-3-300,"POLYGON ((15.146213 -11.953037, 14.591983 -12.063709, 14.840906 -13.304616, 15.408916 -13.192134, 15.146213 -11.953037))",1.1102230246251565e-16,ascending,2025-11-21T04:56:36.321Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045927_20251121T045947_T_G01_M01_C01_T003_F309_01_DJUP5R,WRS-3-309,"POLYGON ((12.995862 -1.531106, 12.446661 -1.647044, 12.713077 -2.910641, 13.263684 -2.795041, 12.995862 -1.531106))",0.0,ascending,2025-11-21T04:59:27.178Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045558_20251121T045618_T_G01_M01_C01_T003_F298_01_DJUP58,WRS-3-298,"POLYGON ((15.665285 -14.244579, 15.088292 -14.3581, 15.354981 -15.620204, 15.937033 -15.506686, 15.665285 -14.244579))",0.0,ascending,2025-11-21T04:55:58.105Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045946_20251121T050006_T_G01_M01_C01_T003_F310_01_DNGBD7,WRS-3-310,"POLYGON ((12.747671 -0.388444, 12.201608 -0.504261, 12.455537 -1.74564, 13.007575 -1.629157, 12.747671 -0.388444))",-2.220446049250313e-16,ascending,2025-11-21T04:59:46.375Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045617_20251121T045637_T_G01_M01_C01_T003_F299_01_DNGBQA,WRS-3-299,"POLYGON ((15.387694 -13.108615, 14.818975 -13.22129, 15.089686 -14.457836, 15.659274 -14.345902, 15.387694 -13.108615))",0.0,ascending,2025-11-21T04:56:17.312Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045655_20251121T045715_T_G01_M01_C01_T003_F301_01_DJUPMF,WRS-3-301,"POLYGON ((14.936219 -10.778508, 14.36852 -10.89275, 14.633432 -12.155502, 15.205135 -12.041357, 14.936219 -10.778508))",0.0,ascending,2025-11-21T04:56:55.135Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T045811_20251121T045831_T_G01_M01_C01_T003_F305_01_DNPM7B,WRS-3-305,"POLYGON ((13.963276 -6.168653, 13.409107 -6.283119, 13.666082 -7.523093, 14.22499 -7.40841, 13.963276 -6.168653))",0.0,ascending,2025-11-21T04:58:11.360Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050005_20251121T050025_T_G01_M01_C01_T004_F001_01_DNGBAG,WRS-4-1,"POLYGON ((12.499279 0.766916, 11.953087 0.650555, 12.219642 -0.588331, 12.767314 -0.472213, 12.499279 0.766916))",-2.220446049250313e-16,ascending,2025-11-21T05:00:05.377Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050140_20251121T050200_T_G01_M01_C01_T004_F006_01_DJUPDG,WRS-4-6,"POLYGON ((11.265233 6.559554, 10.71751 6.440725, 10.992744 5.177706, 11.539748 5.295977, 11.265233 6.559554))",-2.220446049250313e-16,ascending,2025-11-21T05:01:40.167Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050102_20251121T050122_T_G01_M01_C01_T004_F004_01_DNPLTZ,WRS-4-4,"POLYGON ((11.756951 4.234077, 11.212823 4.116783, 11.47614 2.876666, 12.020943 2.993646, 11.756951 4.234077))",0.0,ascending,2025-11-21T05:01:02.371Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050218_20251121T050238_T_G01_M01_C01_T004_F008_01_DNPMG9,WRS-4-8,"POLYGON ((10.758295 8.857285, 10.208607 8.737383, 10.481831 7.498493, 11.02801 7.617303, 10.758295 8.857285))",0.0,ascending,2025-11-21T05:02:18.350Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050256_20251121T050316_T_G01_M01_C01_T004_F010_01_DJUPCS,WRS-4-10,"POLYGON ((10.244558 11.179447, 9.691019 11.058177, 9.974839 9.79609, 10.526427 9.916659, 10.244558 11.179447))",0.0,ascending,2025-11-21T05:02:56.139Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050024_20251121T050044_T_G01_M01_C01_T004_F002_01_DJUP7G,WRS-4-2,"POLYGON ((12.260932 1.936854, 11.713724 1.819785, 11.983004 0.556339, 12.530704 0.672979, 12.260932 1.936854))",-2.220446049250313e-16,ascending,2025-11-21T05:00:24.179Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050334_20251121T050348_T_G01_M01_C01_T004_F012_01_DNGB15,WRS-4-12,"POLYGON ((9.800337 13.106351, 9.244538 12.984219, 9.443658 12.114161, 9.997715 12.235763, 9.800337 13.106351))",0.0,ascending,2025-11-21T05:03:34.314Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T081404_20251121T081415_T_G01_M01_C01_T005_F303_01_DNGD8Z,WRS-5-303,"POLYGON ((-34.633274 -8.478343, -35.194595 -8.592857, -35.056126 -9.246182, -34.494656 -9.132061, -34.633274 -8.478343))",0.9345015796997385,ascending,2025-11-21T08:14:04.754Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T060011_20251121T060023_T_G01_M01_C01_T004_F191_01_DNGDGZ,WRS-4-191,"POLYGON ((175.81364 -41.565544, 176.42435 -41.65864, 176.61858 -40.952145, 176.01964 -40.860146, 175.81364 -41.565544))",0.8820330205630555,descending,2025-11-21T06:00:11.882Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T064145_20251121T064158_T_G01_M01_C01_T005_F012_01_DJUPMX,WRS-5-12,"POLYGON ((-14.726336 13.066274, -15.28343 12.943877, -15.091156 12.103762, -14.535742 12.225648, -14.726336 13.066274))",1.1102230246251565e-16,ascending,2025-11-21T06:41:45.003Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T055933_20251121T055954_T_G01_M01_C01_T004_F189_01_DNPOC2,WRS-4-189,"POLYGON ((176.29184 -39.795235, 176.89397 -39.888897, 177.22614 -38.660942, 176.62964 -38.566956, 176.29184 -39.795235))",0.026228199468030455,descending,2025-11-21T05:59:33.822Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T055952_20251121T060013_T_G01_M01_C01_T004_F190_01_DNPOC9,WRS-4-190,"POLYGON ((175.9794 -40.94087, 176.58858 -41.034428, 176.92972 -39.80749, 176.33783 -39.715427, 175.9794 -40.94087))",0.26038182532979093,descending,2025-11-21T05:59:52.851Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T050315_20251121T050335_T_G01_M01_C01_T004_F011_01_DNPMDS,WRS-4-11,"POLYGON ((9.979093 12.320224, 9.42479 12.198554, 9.703904 10.960151, 10.256485 11.081209, 9.979093 12.320224))",-2.220446049250313e-16,ascending,2025-11-21T05:03:15.326Z,S1_SCS__1S
BIO_S1_SCS__1S_20251121T064102_20251121T064127_T_G01_M01_C01_T005_F010_01_DNGD2L,WRS-5-10,"POLYGON ((-14.298515 11.16723, -14.851143 11.046155, -14.508619 9.522486, -13.9574 9.642917, -14.298515 11.16723))",0.5176075506413444,ascending,2025-11-21T06:41:02.522Z,S1_SCS__1S
